MARIPOSA: THE BUTTERFLY GALLERY,Misc Non-Food Retail - 817,Exchange Goods/Contract Cancelled - E01,Advised to Sue - ATS,NEW YORK,NY
MARK'S TOWING CORP,Tow Truck Company - 124,Other - Z01,Cash Amount - AMT,BROOKLYN,NY
MARK WEBSTER,Misc Non-Food Retail - 817,Advertising/General - A01,Advised to Sue - ATS,NEW YORK,NY
MARSHALLS,Misc Non-Food Retail - 817,Exchange Goods/Contract Cancelled - E01,Credit Card Refund and/or Contract Cancelled - CRC,FRAMINGHAM,MA
MARTY'S CAMERA REPAIR,Electronic & Home Appliance Service Dealer - 115,Non-Delivery of Service - N02,Resolved and Consumer Satisfied - SPF,FOREST HILLS,NY
MARVEL FRENCH CLEANERS & TAILORS,Laundry - 064,Damaged Goods - D01,Advised to Sue - ATS,BROOKLYN,NY
MASTERZ AUTOMOTIVE INTL INC.,Secondhand Dealer Auto - 005,Defective Goods - D02,Referred to Outside - RTO,GREAT NECK,NY
MATIN CORPORATION,Electronic Store - 001,Refund Policy - R01,Cash Amount - AMT,NEW YORK,NY
MATIN CORPORATION,Electronic Store - 001,Surcharge/Overcharge - S02,Credit Card Refund and/or Contract Cancelled - CRC,NEW YORK,NY
MATIN CORPORATION,Electronic Store - 001,Surcharge/Overcharge - S02,Credit Card Refund and/or Contract Cancelled - CRC,NEW YORK,NY
MATIN CORPORATION,Electronic Store - 001,Misrepresentation - M01,Credit Card Refund and/or Contract Cancelled - CRC,NEW YORK,NY
"MATRIX AUTOMOTIVE, INC.",Secondhand Dealer Auto - 005,Non-Delivery of Goods - N01,Goods Exchanged - GEX,JAMAICA,NY
MAYORS AUTO GROUP WOODSIDE LLC,Secondhand Dealer Auto - 005,Defective Goods - D02,Resolved and Consumer Satisfied - SPF,WOODSIDE,NY
MAYORS AUTO GROUP WOODSIDE LLC,Secondhand Dealer Auto - 005,Billing Dispute - B02,Resolved and Consumer Satisfied - SPF,WOODSIDE,NY
MAY'S BAKERY,Misc Non-Food Retail - 817,Misrepresentation - M01,Unable to Locate Business - ULV,NEW YORK,NY
MAYTAG CORP,Appliances - 244,Misrepresentation - M01,Cash Amount - AMT,BENTON HARBOR,MI
"MCCARTHY, BURGESS & WOLFF, INC.",Debt Collection Agency - 122,Billing Dispute - B02,Bill Reduced - BLR,CLEVELAND,OH
"MCCARTHY, BURGESS & WOLFF, INC.",Debt Collection Agency - 122,Billing Dispute - B02,Bill Reduced - BLR,CLEVELAND,OH
"MCS CLAIM SERVICES, INC.",Debt Collection Agency - 122,Billing Dispute - B02,Resolved and Consumer Satisfied - SPF,WESTBURY,NY
"MCS CLAIM SERVICES, INC.",Debt Collection Agency - 122,Billing Dispute - B02,Resolved and Consumer Satisfied - SPF,WESTBURY,NY
MCYDSNB,Debt Collection Agency - 122,Billing Dispute - B02,Resolved and Consumer Satisfied - SPF,MASON,OH
MDBH MOBILE INC.,Electronic Store - 001,Surcharge/Overcharge - S02,Cash Amount - AMT,NEW YORK,NY
MDBH MOBILE INC.,Electronic Store - 001,Exchange Goods/Contract Cancelled - E01,Cash Amount - AMT,NEW YORK,NY
MDBH MOBILE INC.,Electronic Store - 001,Non-Delivery of Service - N02,Consumer Took Action - CTA,NEW YORK,NY
MEDICAL INDEX.ORG,Debt Collection Agency - 122,Billing Dispute - B02,Referred to Outside - RTO,SPRINGFIELD,IL
"MED REV RECOVERIES, INC.",Debt Collection Agency - 122,Misrepresentation - M01,Resolved and Consumer Satisfied - SPF,SYRACUSE,NY
MED STAR SURGICAL & BREATHING EQUIPMENT INC.,Dealer In Products For The Disabled - 119,Billing Dispute - B02,Cash Amount - AMT,COLLEGE POINT,NY
MED STAR SURGICAL & BREATHING EQUIPMENT INC.,Dealer In Products For The Disabled - 119,Non-Delivery of Service - N02,Goods Received - GDR,COLLEGE POINT,NY
MEGA SECURITY,Employment Agency - 034,Breach of Contract - B03,Advised to Sue - ATS,BROOKLYN,NY
MEL S HARRIS AND ASSOCIATES LLC,Debt Collection Agency - 122,Billing Dispute - B02,Resolved and Consumer Satisfied - SPF,NEW YORK,NY
MEL S HARRIS AND ASSOCIATES LLC,Debt Collection Agency - 122,Harassment - H01,Resolved and Consumer Satisfied - SPF,NEW YORK,NY
MEMBER SOLUTIONS,Health Spa - 839,Billing Dispute - B02,Referred to Outside - RTO,HATBORO,PA
"MERCANTILE ADJUSTMENT BUREAU, LLC",Debt Collection Agency - 122,Billing Dispute - B02,Bill Reduced - BLR,ROCHESTER,NY
MERCURY PARKING LLC,Garage - 049,Damaged Goods - D01,Cash Amount - AMT,NEW YORK,NY
METERED APPLIANCES,Misc Non-Food Retail - 817,Non-Delivery of Goods - N01,Cash Amount - AMT,WOODSIDE,NY
METRO AUTO BODY INC.,Tow Truck Company - 124,Surcharge/Overcharge - S02,Cash Amount - AMT,CORONA,NY
METRO CHRYSLER PLYMOUTH INC.,Secondhand Dealer Auto - 005,Billing Dispute - B02,Consumer Took Action - CTA,QUEENS VLG,NY
METRO COM 11  INC.,Electronic Store - 001,Misrepresentation - M01,Cash Amount - AMT,JACKSON HEIGHTS,NY
METRO COM 1 INC.,Electronic Store - 001,"Defective Goods - D02, Misrepresentation - M01",Cash Amount - AMT,NEW YORK,NY
METRO PCS,Electronic Store - 001,Advertising/Misleading - A02,Credit Card Refund and/or Contract Cancelled - CRC,BROOKLYN,NY
METRO PCS,Electronic Store - 001,Advertising/Misleading - A02,Cash Amount - AMT,BROOKLYN,NY
METRO PCS,Electronic Store - 001,Breach of Contract - B03,Store Credit - SCR,BRONX,NY
"METROPCS NEW YORK, LLC",Electronic Store - 001,Defective Goods - D02,Consumer Took Action - CTA,RICHARDSON,TX
"METROPCS NEW YORK, LLC",Electronic Store - 001,Breach of Contract - B03,Cash Amount - AMT,DALLAS,TX
"METROPCS NEW YORK, LLC",Electronic Store - 001,Advertising/Misleading - A02,Advised to Sue - ATS,DALLAS,TX
"METROPCS NEW YORK, LLC",Electronic Store - 001,Misrepresentation - M01,Goods Exchanged - GEX,BROOKLYN,NY
"METROPCS NEW YORK, LLC",Electronic Store - 001,Billing Dispute - B02,Credit Card Refund and/or Contract Cancelled - CRC,RICHARDSON,TX
METROPOLITAN AUTO BODY & TOWING INC.,Tow Truck Company - 124,Billing Dispute - B02,Cash Amount - AMT,BROOKLYN,NY
METROPOLITAN PARKING GROUP LLC,Garage - 049,Other - Z01,Resolved and Consumer Satisfied - SPF,NEW YORK,NY
METROPOLITAN PARKING GROUP LLC,Garage - 049,Damaged Goods - D01,Cash Amount - AMT,NEW YORK,NY
METROPOLITAN WIRELESS FLATBUSH AVE INC,Electronic Store - 001,Breach of Contract - B03,Resolved and Consumer Satisfied - SPF,BROOKLYN,NY
METROPOLITAN WIRELESS JMD CORP.,Electronic Store - 001,Non-Delivery of Goods - N01,Advised to Sue - ATS,BRONX,NY
METROSTAR,Dealer In Products For The Disabled - 119,Defective Goods - D02,Goods Exchanged - GEX,BROOKLYN,NY
M & G OUTLET,Mailorder Misc - 319,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,JAMAICA,NY
MICHAEL FULFREE,Other,Misrepresentation - M01,Unable to Locate Business - ULV,SAINT JAMES,NY
MICRO CENTER C CORPORATION,Electronic & Home Appliance Service Dealer - 115,Unauthorized Repair - U01,Advised to Sue - ATS,NEW YORK,NY
"MIDLAND CREDIT MANAGEMENT, INC.",Debt Collection Agency - 122,Billing Dispute - B02,Resolved and Consumer Satisfied - SPF,SAN DIEGO,CA
"MIDLAND CREDIT MANAGEMENT, INC.",Debt Collection Agency - 122,Billing Dispute - B02,Bill Reduced - BLR,SAN DIEGO,CA
"MIDLAND CREDIT MANAGEMENT, INC.",Debt Collection Agency - 122,Billing Dispute - B02,Bill Reduced - BLR,SAN DIEGO,CA
"MIDLAND CREDIT MANAGEMENT, INC.",Debt Collection Agency - 122,Harassment - H01,Bill Reduced - BLR,SAN DIEGO,CA
"MIDLAND CREDIT MANAGEMENT, INC.",Debt Collection Agency - 122,Misrepresentation - M01,Resolved and Consumer Satisfied - SPF,SAN DIEGO,CA
"MIDLAND CREDIT MANAGEMENT, INC.",Debt Collection Agency - 122,Billing Dispute - B02,Bill Reduced - BLR,SAN DIEGO,CA
"MIDLAND CREDIT MANAGEMENT, INC.",Debt Collection Agency - 122,Billing Dispute - B02,Resolved and Consumer Satisfied - SPF,SAN DIEGO,CA
"MIDLAND CREDIT MANAGEMENT, INC.",Debt Collection Agency - 122,Billing Dispute - B02,Bill Reduced - BLR,SAN DIEGO,CA
"MIDLAND CREDIT MANAGEMENT, INC.",Debt Collection Agency - 122,Billing Dispute - B02,Bill Reduced - BLR,SAN DIEGO,CA
"MIDLAND CREDIT MANAGEMENT, INC.",Debt Collection Agency - 122,Billing Dispute - B02,Bill Reduced - BLR,SAN DIEGO,CA
"MIDLAND CREDIT MANAGEMENT, INC.",Debt Collection Agency - 122,Billing Dispute - B02,Bill Reduced - BLR,SAN DIEGO,CA
"MIDLAND CREDIT MANAGEMENT, INC.",Debt Collection Agency - 122,Billing Dispute - B02,Bill Reduced - BLR,SAN DIEGO,CA
"MIDLAND CREDIT MANAGEMENT, INC.",Debt Collection Agency - 122,Billing Dispute - B02,Bill Reduced - BLR,SAN DIEGO,CA
MIDLAND FUNDING LLC,Debt Collection Agency - 122,Billing Dispute - B02,Bill Reduced - BLR,SAN DIEGO,CA
MIDWAY CLEANERS,Dry Cleaners - 230,Non-Delivery of Service - N02,Advised to Sue - ATS,NEW YORK,NY
MIKE'S HEAVY DUTY TOWING INC.,Tow Truck Company - 124,Billing Dispute - B02,Credit Card Refund and/or Contract Cancelled - CRC,HOWARD BEACH,NY
MIKE'S HEAVY DUTY TOWING INC.,Tow Truck Company - 124,Lost Property - L02,Referred to Outside - RTO,HOWARD BEACH,NY
MIKE & WILLIES INC.,Catering Establishment - 075,Breach of Contract - B03,No Business Response - NVR,BROOKLYN,NY
Millenium Services LLC,Misc Non-Food Retail - 817,Breach of Contract - B03,Advised to Sue - ATS,EAST ELMHURST,NY
MILLENNIUM IMPORTS INC.,Secondhand Dealer Auto - 005,Advertising/General - A01,Cash Amount - AMT,FLUSHING,NY
"MILLENNIUM MOTORS SPORTS, LLC",Secondhand Dealer Auto - 005,Refund Policy - R01,Cash Amount - AMT,BAYSIDE,NY
"MILLENNIUM MOTORS SPORTS, LLC",Secondhand Dealer Auto - 005,Advertising/General - A01,Cash Amount - AMT,BAYSIDE,NY
MILLENNIUM SERVICES LLC,Employment Agency - 034,Non-Delivery of Service - N02,Unable to Locate Business - ULV,EAST ELMHURST,NY
MILLENNIUM SERVICES LLC,Misc Non-Food Retail - 817,Non-Delivery of Service - N02,No Business Response - NVR,EAST ELMHURST,NY
MILLENNIUM WHOLESALE,Misc Non-Food Retail - 817,Advertising/General - A01,Goods Received - GDR,NEW YORK,NY
MINETTA LANE PARKING LLC,Garage - 049,Surcharge/Overcharge - S02,Cash Amount - AMT,NEW YORK,NY
MISSION SETTLEMENT AGENCY,Debt Settlement - 248,Misrepresentation - M01,Referred to Outside - RTO,BROOKLYN,NY
MISSION SETTLEMENT AGENCY,Debt Settlement - 248,Advertising/General - A01,Referred to Outside - RTO,BROOKLYN,NY
MKM ACQUISITIONS LLC,Debt Collection Agency - 122,Misrepresentation - M01,Bill Reduced - BLR,SYOSSET,NY
M & M ELECTRONICS INCORPORATED,Electronic Store - 001,Advertising/Misleading - A02,Cash Amount - AMT,BRONX,NY
M & M MATTRESS CORP.,Furniture Sales - 242,Non-Delivery of Goods - N01,Advised to Sue - ATS,JAMAICA,NY
M & M MATTRESS CORP.,Furniture Sales - 242,Defective Goods - D02,Advised to Sue - ATS,JAMAICA,NY
M & M MATTRESS CORP.,Furniture Sales - 242,Non-Delivery of Goods - N01,Goods Exchanged - GEX,JAMAICA,NY
MOBILECOM INC,Electronic Store - 001,Misrepresentation - M01,Consumer Took Action - CTA,NEW YORK,NY
MOBILECOM INC,Electronic Store - 001,Misrepresentation - M01,Cash Amount - AMT,NEW YORK,NY
MOBILETORY INC.,Electronic & Home Appliance Service Dealer - 115,Lost Property - L02,Unable to Locate Business - ULV,BRONX,NY
MOBILE TRENDZ INC.,Electronic Store - 001,Defective Goods - D02,Resolved and Consumer Satisfied - SPF,BROOKLYN,NY
"MOBILIA FURNITURE & CARPET, INC.",Furniture Sales - 242,Non-Delivery of Goods - N01,Goods Received - GDR,BROOKLYN,NY
"MOBILIA FURNITURE & CARPET, INC.",Furniture Sales - 242,Damaged Goods - D01,Consumer Took Action - CTA,BROOKLYN,NY
MOBILIA FURNITURE INC.,Furniture Sales - 242,Non-Delivery of Goods - N01,Referred to Outside - RTO,BROOKLYN,NY
MOBSTUB,Misc Non-Food Retail - 817,Non-Delivery of Goods - N01,Credit Card Refund and/or Contract Cancelled - CRC,BROOKLYN,NY
"MOM & POP ELECTRONICS, CORP.",Electronic & Home Appliance Service Dealer - 115,Damaged Goods - D01,Cash Amount - AMT,BRONX,NY
"MONARCH RECOVERY MANAGEMENT, INC.",Debt Collection Agency - 122,Surcharge/Overcharge - S02,Referred to Outside - RTO,PHILADELPHIA,PA
MONEY MAGAZINE,Mailorder Misc - 319,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,NEW YORK,NY
MONEY MANAGEMENT INTERNATIONAL,Debt Settlement - 248,Non-Delivery of Service - N02,Referred to Outside - RTO,SUGAR LAND,TX
MONTGOMERY STATIONERY,Misc Non-Food Retail - 817,Surcharge/Overcharge - S02,No Satisfactory Agreement - NSA,NEW YORK,NY
MORNINGSIDE HEIGHTS HOUSING CORPORATION,Garage - 049,Surcharge/Overcharge - S02,Advised to Sue - ATS,NEW YORK,NY
MORNINGSIDE INN,Hotel/Motel - 460,Breach of Contract - B03,Credit Card Refund and/or Contract Cancelled - CRC,NEW YORK,NY
MORRELL & COMPANY WINE AND SPIRITS,Misc Non-Food Retail - 817,Misrepresentation - M01,Resolved and Consumer Satisfied - SPF,NEW YORK,NY
MORRIS CLEANERS,Dry Cleaners - 230,Damaged Goods - D01,Advised to Sue - ATS,BROOKLYN,NY
MORRIS DISC,Misc Non-Food Retail - 817,Exchange Goods/Contract Cancelled - E01,Goods Exchanged - GEX,BRONX,NY
MOTORCARS LTD.,Secondhand Dealer Auto - 005,"Advertising/Misleading - A02, Misrepresentation - M01, Refund Policy - R01",Cash Amount - AMT,BROOKLYN,NY
MP UPTOWN LLC,Garage - 049,Misrepresentation - M01,Store Credit - SCR,NEW YORK,NY
MR.MATTRESS,Furniture Sales - 242,Exchange Goods/Contract Cancelled - E01,Goods Repaired - GRS,BRONX,NY
MR. PAUL,Employment Agency - 034,Non-Delivery of Service - N02,Unable to Locate Business - ULV,NEW YORK,NY
"MRS BPO, L.L.C.",Debt Collection Agency - 122,Billing Dispute - B02,Resolved and Consumer Satisfied - SPF,CHERRY HILL,NJ
"MRS BPO, L.L.C.",Debt Collection Agency - 122,Harassment - H01,Resolved and Consumer Satisfied - SPF,CHERRY HILL,NJ
"MRS BPO, L.L.C.",Debt Collection Agency - 122,Billing Dispute - B02,Bill Reduced - BLR,CHERRY HILL,NJ
MR Z TOWING INC,Tow Truck Company - 124,Damaged Goods - D01,Advised to Sue - ATS,CORONA,NY
MR Z TOWING INC,Tow Truck Company - 124,Damaged Goods - D01,Advised to Sue - ATS,CORONA,NY
M & S BARGAIN HUNTERS,Misc Non-Food Retail - 817,Exchange Goods/Contract Cancelled - E01,Advised to Sue - ATS,BROOKLYN,NY
MULTI TASK SECURITY CORP.,Electronic Store - 001,Outstanding Judgment - J01,Goods Received - GDR,BROOKLYN,NY
MUNDO TRAVEL,Travel Agency - 440,Refund Policy - R01,Credit Card Refund and/or Contract Cancelled - CRC,BROOKLYN,NY
MUSICAL SOUL,Mailorder Misc - 319,Non-Delivery of Goods - N01,Cash Amount - AMT,NEW YORK,NY
"MUSIC BY MAIL, INC.",Mailorder Misc - 319,Surcharge/Overcharge - S02,Cash Amount - AMT,BROOKLYN,NY
"MUSIC BY MAIL, INC.",Mailorder Misc - 319,Surcharge/Overcharge - S02,Cash Amount - AMT,BROOKLYN,NY
MUSIC OF THE WORLD OF NY CORP.,Electronic Store - 001,"Damaged Goods - D01, Defective Goods - D02",Referred to Manufacturer - RMF,REGO PARK,NY
MYLAH FURNITURE INC.,Electronic Store - 001,Misrepresentation - M01,Consumer Took Action - CTA,ROSLYN HEIGHTS,NY
MYLAH FURNITURE INC.,Furniture Sales - 242,"Bait & Switch - B01, Damaged Goods - D01, Misrepresentation - M01",Advised to Sue - ATS,ROSLYN HEIGHTS,NY
MYLAH FURNITURE INC.,Furniture Sales - 242,Damaged Goods - D01,Advised to Sue - ATS,BROOKLYN,NY
MY WAY CONVENIENCE SMOKE SHOP INC,Grocery-Retail - 808,Damaged Goods - D01,Consumer Took Action - CTA,NEW YORK,NY
NAHID FURNITURE,Furniture Sales - 242,Exchange Goods/Contract Cancelled - E01,Advised to Sue - ATS,BROOKLYN,NY
N A K K WIRELESS INC,Electronic Store - 001,Defective Goods - D02,Goods Exchanged - GEX,NEW YORK,NY
NAPOLI EMPLOYMENT AGENCY,Employment Agency - 034,Non-Delivery of Service - N02,Cash Amount - AMT,JACKSON HTS,NY
NASSAU-FULTON GROUP OPTICAL PLAN,Misc Non-Food Retail - 817,Defective Goods - D02,No Satisfactory Agreement - NSA,NEW YORK,NY
"NASSAU LAUNDROMAT, INC.",Laundry - 064,Damaged Goods - D01,Consumer Took Action - CTA,BROOKLYN,NY
"NATALI'S DRY CLEANING, ALTERATIONS AND SHOE REPAIR",Dry Cleaners - 230,Non-Delivery of Service - N02,Advised to Sue - ATS,BROOKLYN,NY
NATIONAL CONSUMER LAW GROUP,Debt Settlement - 248,Misrepresentation - M01,No Business Response - NVR,SAN FRANCISCO,CA
NATIONAL OPTICAL,Misc Non-Food Retail - 817,Exchange Goods/Contract Cancelled - E01,No Satisfactory Agreement - NSA,BROOKLYN,NY
"NATIONS RECOVERY CENTER, INC.",Debt Collection Agency - 122,Billing Dispute - B02,Bill Reduced - BLR,ATLANTA,GA
"NATIONS RECOVERY CENTER, INC.",Debt Collection Agency - 122,Billing Dispute - B02,Bill Reduced - BLR,ATLANTA,GA
NAUTILUS WOMAN FITNESS CENTER,Misc Non-Food Retail - 817,Non-Delivery of Goods - N01,Unable to Locate Business - ULV,STATEN ISLAND,NY
NCO FINANCIAL SERVICES INC.,Debt Collection Agency - 122,Billing Dispute - B02,Resolved and Consumer Satisfied - SPF,DUBLIN,OH
"NCO FINANCIAL SYSTEMS, INC.",Debt Collection Agency - 122,Billing Dispute - B02,Bill Reduced - BLR,METAIRIE,LA
"NCO FINANCIAL SYSTEMS, INC.",Debt Collection Agency - 122,Billing Dispute - B02,Bill Reduced - BLR,METAIRIE,LA
"NCO FINANCIAL SYSTEMS, INC.",Debt Collection Agency - 122,Billing Dispute - B02,Bill Reduced - BLR,METAIRIE,LA
"NCO FINANCIAL SYSTEMS, INC.",Debt Collection Agency - 122,Billing Dispute - B02,Bill Reduced - BLR,METAIRIE,LA
"NCO FINANCIAL SYSTEMS, INC.",Debt Collection Agency - 122,Billing Dispute - B02,Resolved and Consumer Satisfied - SPF,WILMINGTON,DE
"Nederlander Producing Company of America, Inc.",Tickets-Live Perf - 260,Misrepresentation - M01,Resolved and Consumer Satisfied - SPF,NEW YORK,NY
"NEMET MOTORS, LLC",Secondhand Dealer Auto - 005,Breach of Contract - B03,Consumer Took Action - CTA,JAMAICA,NY
"NEMET, THOMAS",Secondhand Dealer Auto - 005,Defective Goods - D02,Advised to Sue - ATS,JAMAICA,NY
NEOVISION WIRELESS INC.,Electronic & Home Appliance Service Dealer - 115,Damaged Goods - D01,No Satisfactory Agreement - NSA,BROOKLYN,NY
NEPTUNE AUTO ENTERPRISES INC.,Secondhand Dealer Auto - 005,Damaged Goods - D01,Advised to Sue - ATS,BROOKLYN,NY
"NETWORK COMMERCIAL SERVICE, INC.",Debt Collection Agency - 122,Billing Dispute - B02,Bill Reduced - BLR,WOODLAND HILLS,CA
"NETWORK RECOVERY SERVICES, INC.",Debt Collection Agency - 122,Bill of Rights,Bill Reduced - BLR,ROSLYN HTS,NY
NEW AGE FURNITURE CORP,Furniture Sales - 242,Damaged Goods - D01,Advised to Sue - ATS,BRONX,NY
"NEW BIG APPLE FURNITURE & BEDDING, INC.",Furniture Sales - 242,Damaged Goods - D01,No Satisfactory Agreement - NSA,BRONX,NY
"NEW CINGULAR WIRELESS PCS, LLC",Electronic Store - 001,Non-Delivery of Service - N02,Resolved and Consumer Satisfied - SPF,N PALM BEACH,FL
"NEW CINGULAR WIRELESS PCS, LLC",Electronic Store - 001,Exchange Goods/Contract Cancelled - E01,Advised to Sue - ATS,N PALM BEACH,FL
"NEW CINGULAR WIRELESS PCS, LLC",Electronic Store - 001,Surcharge/Overcharge - S02,Resolved and Consumer Satisfied - SPF,N PALM BEACH,FL
"NEW CINGULAR WIRELESS PCS, LLC",Electronic Store - 001,Misrepresentation - M01,Cash Amount - AMT,WEST PALM BEACH,FL
NEW DIRECT BUY FURNITURE,Furniture Sales - 242,Non-Delivery of Goods - N01,Goods Received - GDR,BRONX,NY
NEW DIRECT BUY FURNITURE,Furniture Sales - 242,Damaged Goods - D01,Resolved and Consumer Satisfied - SPF,BRONX,NY
NEW GEORGE JEWELRY CREATIONS INC,Jewelry Store-Retail - 823,Refund Policy - R01,Unable to Locate Business - ULV,BRONX,NY
NEW HIGH KITCHEN AND BATH INC.,Misc Non-Food Retail - 817,"Damaged Goods - D01, Quality of Work - Q01",Cash Amount - AMT,FLUSHING,NY
"NEW IN STYLE FURNITURE, INC.",Furniture Sales - 242,Damaged Goods - D01,Advised to Sue - ATS,BROOKLYN,NY
NEW JASMIN BEAUTY SUPPLY,Misc Non-Food Retail - 817,Exchange Goods/Contract Cancelled - E01,Unable to Locate Business - ULV,BROOKLYN,NY
NEW KHAN ELECTRONICS INC.,Appliances - 244,Exchange Goods/Contract Cancelled - E01,Advised to Sue - ATS,JACKSON HTS,NY
NEW LA PRINCESA INC.,Jewelry Store-Retail - 823,Refund Policy - R01,Store Credit - SCR,NEW YORK,NY
"NEW MUSTANG AUTO PARTS & RECYCLING, INC.",Scrap Metal Processor - 118,Surcharge/Overcharge - S02,Cash Amount - AMT,CORONA,NY
NEW SUPER TOWING,Tow Truck Company - 124,Billing Dispute - B02,Cash Amount - AMT,NEW YORK,NY
NEWSWEEK MAGAZINE,Misc Non-Food Retail - 817,Advertising/General - A01,Resolved and Consumer Satisfied - SPF,NEW YORK,NY
NEW TOURS,Travel Agency - 440,Surcharge/Overcharge - S02,Resolved and Consumer Satisfied - SPF,BROOKLYN,NY
NEWTOWN LAUNDROMAT,Dry Cleaners - 230,Damaged Goods - D01,No Satisfactory Agreement - NSA,ASTORIA,NY
NEW TOWN MALL,Wearing Apparel  - 450,Defective Goods - D02,Resolved and Consumer Satisfied - SPF,FLUSHING,NY
NEW UNITED NY CORP.,Electronic Store - 001,"Advertising/Misleading - A02, Surcharge/Overcharge - S02",No Satisfactory Agreement - NSA,FLUSHING,NY
NEW VITALITY,Mailorder Misc - 319,Refund Policy - R01,Cash Amount - AMT,VAN NUYS,CA
NEW WAY HOME DECOR,Furniture Sales - 242,Damaged Goods - D01,Resolved and Consumer Satisfied - SPF,LONG ISLAND CITY,NY
NEW WAY HOME DECOR,Misc Non-Food Retail - 817,Non-Delivery of Goods - N01,Goods Received - GDR,LONG ISLAND CITY,NY
NEW WORLD GARAGE INC.,Booting Company - 126,Surcharge/Overcharge - S02,Resolved and Consumer Satisfied - SPF,FLUSHING,NY
NEW WORLD MALL,Misc Non-Food Retail - 817,Exchange Goods/Contract Cancelled - E01,Cash Amount - AMT,FLUSHING,NY
NEW WORLD SECURITY SOLUTIONS,Misc Non-Food Retail - 817,"Billing Dispute - B02, Misrepresentation - M01",Unable to Locate Business - ULV,NEW YORK,NY
NEW YORK BUDGET INN,Hotel/Motel - 460,Breach of Contract - B03,Advised to Sue - ATS,NEW YORK,NY
NEW YORK BUYERS GROUP INC.,Pawnbroker - 080,Misrepresentation - M01,Cash Amount - AMT,ELMHURST,NY
NEW YORK CITY GREEN CLEANERS INC,Dry Cleaners - 230,Damaged Goods - D01,Advised to Sue - ATS,NEW YORK,NY
NEW YORK DRY CLEANERS CORPORATION,Dry Cleaners - 230,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,HOLLIS,NY
NEW YORK MOTOR GROUP LLC,Secondhand Dealer Auto - 005,Misrepresentation - M01,No Satisfactory Agreement - NSA,WOODSIDE,NY
